DATE,Demand (MW),Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall
2024-01-14 17:00:00,782,1,14,-11.75,16,17,7,1,0,3.1,0.0
2024-01-14 18:00:00,858,1,14,-11.71,16,18,7,1,0,5.7,0.0
2024-01-14 19:00:00,905,1,17,-10.05,15,19,7,1,0,3.6,0.0
2024-01-14 20:00:00,906,1,19,-8.95,14,20,7,1,0,9.3,0.0
2024-01-14 21:00:00,896,1,19,-8.91,14,21,7,1,0,9.3,0.0
2024-01-14 22:00:00,871,1,19,-8.35,14,22,7,1,0,8.2,0.0
2024-01-14 23:00:00,830,1,19,-7.85,15,23,7,1,0,8.2,0.0
2024-01-15 00:00:00,784,1,19,-7.81,16,0,1,1,1,8.8,0.0
2024-01-15 01:00:00,754,1,16,-6.75,20,1,1,1,1,5.1,0.0
2024-01-15 02:00:00,734,1,15,-5.65,23,2,1,1,1,5.1,0.0
2024-01-15 03:00:00,726,1,15,-5.61,24,3,1,1,1,5.7,0.0
2024-01-15 04:00:00,729,1,16,-5.05,24,4,1,1,1,7.2,0.0
2024-01-15 05:00:00,747,1,15,-5.05,25,5,1,1,1,7.2,0.0
2024-01-15 06:00:00,797,1,15,-5.01,25,6,1,1,1,8.8,0.0
2024-01-15 07:00:00,852,1,14,-4.45,28,7,1,1,1,5.1,0.0
2024-01-15 08:00:00,872,1,12,-4.45,31,8,1,1,1,2.1,0.0
2024-01-15 09:00:00,866,1,12,-4.41,31,9,1,1,1,4.1,0.0
2024-01-15 10:00:00,839,1,11,-4.45,33,10,1,1,1,3.1,0.0
2024-01-15 11:00:00,822,1,12,-4.45,31,11,1,1,1,5.1,0.0
2024-01-15 12:00:00,806,1,12,-4.41,31,12,1,1,1,7.2,0.0
2024-01-15 13:00:00,825,1,11,-4.45,33,13,1,1,1,6.7,0.0
2024-01-15 14:00:00,799,1,11,-4.45,33,14,1,1,1,4.6,0.0
2024-01-15 15:00:00,811,1,11,-4.41,33,15,1,1,1,8.8,0.0
2024-01-15 16:00:00,850,1,14,-4.45,28,16,1,1,1,13.4,0.0
2024-01-15 17:00:00,886,1,15,-5.05,25,17,1,1,1,7.7,0.0
2024-01-15 18:00:00,949,1,15,-5.01,25,18,1,1,1,7.7,0.0
2024-01-15 19:00:00,1004,1,17,-5.65,20,19,1,1,1,6.2,0.0
2024-01-15 20:00:00,1003,1,18,-6.15,18,20,1,1,1,7.2,0.0
2024-01-15 21:00:00,993,1,18,-6.11,18,21,1,1,1,8.8,0.0
2024-01-15 22:00:00,954,1,19,-8.35,15,22,1,1,1,5.1,0.0
2024-01-15 23:00:00,889,1,18,-8.95,15,23,1,1,1,3.1,0.0
2024-01-16 00:00:00,841,1,18,-8.91,15,0,2,1,0,4.1,0.0
2024-01-16 01:00:00,813,1,16,-8.95,18,1,2,1,0,1.5,0.0
2024-01-16 02:00:00,818,1,16,-7.25,20,2,2,1,0,2.6,0.0
2024-01-16 03:00:00,819,1,16,-7.209999999999999,20,3,2,1,0,4.1,0.0
2024-01-16 04:00:00,846,1,16,-8.95,17,4,2,1,0,1.5,0.0
2024-01-16 05:00:00,881,1,9,-11.75,22,5,2,1,0,8.2,0.0
2024-01-16 06:00:00,954,1,9,-11.71,22,6,2,1,0,8.2,0.0
2024-01-16 07:00:00,1055,1,1,-14.45,30,7,2,1,0,5.7,0.0
2024-01-16 08:00:00,1080,1,-1,-15.05,33,8,2,1,0,6.7,0.0
2024-01-16 09:00:00,1034,1,-1,-15.01,33,9,2,1,0,6.7,0.0
2024-01-16 10:00:00,996,1,-3,-16.15,36,10,2,1,0,3.6,0.0
2024-01-16 11:00:00,947,1,-4,-16.15,40,11,2,1,0,3.1,0.0
2024-01-16 12:00:00,921,1,-4,-16.11,40,12,2,1,0,3.1,0.0
2024-01-16 13:00:00,888,1,-6,-17.25,41,13,2,1,0,2.6,0.0
2024-01-16 14:00:00,871,1,-6,-17.25,40,14,2,1,0,2.1,0.0
2024-01-16 15:00:00,878,1,-6,-17.21,40,15,2,1,0,2.1,0.0
2024-01-16 16:00:00,898,1,-2,-16.15,32,16,2,1,0,3.6,0.0
2024-01-16 17:00:00,944,1,0,-15.65,30,17,2,1,0,3.1,0.0
2024-01-16 18:00:00,1041,1,0,-15.61,30,18,2,1,0,3.1,0.0
2024-01-16 19:00:00,1096,1,5,-14.45,23,19,2,1,0,0.0,0.0
2024-01-16 20:00:00,1113,1,6,-13.95,22,20,2,1,0,1.5,0.0
2024-01-16 21:00:00,1098,1,6,-13.91,22,21,2,1,0,2.1,0.0
2024-01-16 22:00:00,1054,1,9,-11.75,21,22,2,1,0,0.0,0.0
2024-01-16 23:00:00,1001,1,9,-11.15,22,23,2,1,0,0.0,0.0
2024-01-17 00:00:00,939,1,9,-11.11,22,0,3,1,0,1.5,0.0
2024-01-17 01:00:00,904,1,7,-11.15,26,1,3,1,0,0.0,0.0
2024-01-17 02:00:00,894,1,6,-11.15,28,2,3,1,0,1.5,0.0
2024-01-17 03:00:00,867,1,6,-11.11,28,3,3,1,0,1.5,0.0
2024-01-17 04:00:00,898,1,3,-11.75,32,4,3,1,0,0.0,0.0
2024-01-17 05:00:00,924,1,2,-11.75,35,5,3,1,0,1.5,0.0
2024-01-17 06:00:00,989,1,2,-11.71,35,6,3,1,0,1.5,0.0
2024-01-17 07:00:00,1079,1,1,-12.85,36,7,3,1,0,2.6,0.0
2024-01-17 08:00:00,1092,1,0,-13.35,36,8,3,1,0,2.1,0.0
2024-01-17 09:00:00,1048,1,0,-13.31,36,9,3,1,0,2.1,0.0
2024-01-17 10:00:00,968,1,-2,-13.95,39,10,3,1,0,2.6,0.0
2024-01-17 11:00:00,924,1,-2,-14.45,37,11,3,1,0,2.1,0.0
2024-01-17 12:00:00,874,1,-2,-14.41,37,12,3,1,0,2.1,0.0
2024-01-17 13:00:00,833,1,-3,-14.45,40,13,3,1,0,1.5,0.0
2024-01-17 14:00:00,859,1,-2,-14.45,37,14,3,1,0,0.0,0.0
2024-01-17 15:00:00,864,1,-2,-14.41,37,15,3,1,0,0.0,0.0
2024-01-17 16:00:00,872,1,6,-12.25,25,16,3,1,0,0.0,0.0
2024-01-17 17:00:00,902,1,9,-11.75,22,17,3,1,0,4.1,0.0
2024-01-17 18:00:00,994,1,9,-11.71,22,18,3,1,0,4.1,0.0
2024-01-17 19:00:00,1032,1,15,-8.95,18,19,3,1,0,5.1,0.0
2024-01-17 20:00:00,1025,1,17,-8.35,17,20,3,1,0,6.2,0.0
2024-01-17 21:00:00,1020,1,17,-8.309999999999999,17,21,3,1,0,6.2,0.0
2024-01-17 22:00:00,981,1,19,-8.95,14,22,3,1,0,4.1,0.0
2024-01-17 23:00:00,912,1,19,-8.35,15,23,3,1,0,3.6,0.0
2024-01-18 00:00:00,842,1,19,-8.309999999999999,15,0,4,1,0,3.6,0.0
2024-01-18 01:00:00,810,1,17,-8.35,17,1,4,1,0,0.0,0.0
2024-01-18 02:00:00,786,1,17,-8.95,16,2,4,1,0,3.1,0.0
2024-01-18 03:00:00,754,1,17,-8.91,16,3,4,1,0,3.1,0.0
2024-01-18 04:00:00,769,1,16,-9.45,16,4,4,1,0,2.6,0.0
2024-01-18 05:00:00,799,1,16,-8.35,18,5,4,1,0,5.1,0.0
2024-01-18 06:00:00,854,1,16,-8.309999999999999,18,6,4,1,0,5.1,0.0
2024-01-18 07:00:00,943,1,16,-7.85,19,7,4,1,0,2.6,0.0
2024-01-18 08:00:00,962,1,15,-6.15,23,8,4,1,0,5.7,0.0
2024-01-18 09:00:00,910,1,15,-6.11,23,9,4,1,0,7.7,0.0
2024-01-18 10:00:00,856,1,14,-6.75,22,10,4,1,0,6.7,0.0
2024-01-18 11:00:00,840,1,14,-6.75,23,11,4,1,0,5.7,0.0
2024-01-18 12:00:00,811,1,14,-6.709999999999999,23,12,4,1,0,6.2,0.0
2024-01-18 13:00:00,790,1,14,-5.05,26,13,4,1,0,7.2,0.0
2024-01-18 14:00:00,802,1,16,-5.65,23,14,4,1,0,5.7,0.0
2024-01-18 15:00:00,806,1,16,-5.61,23,15,4,1,0,7.7,0.0
2024-01-18 16:00:00,841,1,17,-3.95,23,16,4,1,0,5.7,0.0
2024-01-18 17:00:00,883,1,18,-3.35,23,17,4,1,0,4.1,0.0
2024-01-18 18:00:00,941,1,18,-3.31,23,18,4,1,0,8.8,0.0
2024-01-18 19:00:00,983,1,21,-2.85,20,19,4,1,0,10.3,0.0
2024-01-18 20:00:00,971,1,22,-2.85,19,20,4,1,0,4.6,0.0
2024-01-18 21:00:00,956,1,22,-2.81,19,21,4,1,0,4.6,0.0
2024-01-18 22:00:00,919,1,22,-2.25,19,22,4,1,0,6.7,0.0
2024-01-18 23:00:00,864,1,21,-2.25,21,23,4,1,0,5.7,0.0
2024-01-19 00:00:00,804,1,21,-2.21,21,0,5,1,0,5.7,0.0
2024-01-19 01:00:00,768,1,19,-2.25,24,1,5,1,0,4.6,0.0
2024-01-19 02:00:00,753,1,19,-3.95,21,2,5,1,0,5.7,0.0
2024-01-19 03:00:00,748,1,19,-3.91,21,3,5,1,0,5.7,0.0
2024-01-19 04:00:00,748,1,14,-3.95,29,4,5,1,0,3.1,0.0
2024-01-19 05:00:00,772,1,13,-2.85,32,5,5,1,0,1.5,0.0
2024-01-19 06:00:00,837,1,13,-2.81,33,6,5,1,0,2.6,0.0
2024-01-19 07:00:00,931,1,10,-2.85,40,7,5,1,0,3.6,0.0
2024-01-19 08:00:00,948,1,9,-2.85,43,8,5,1,0,1.5,0.0
2024-01-19 09:00:00,919,1,9,-2.81,44,9,5,1,0,1.5,0.0
2024-01-19 10:00:00,878,1,7,-3.35,49,10,5,1,0,2.6,0.0
2024-01-19 11:00:00,839,1,6,-3.95,50,11,5,1,0,3.1,0.0
2024-01-19 12:00:00,823,1,6,-3.91,50,12,5,1,0,3.1,0.0
2024-01-19 13:00:00,785,1,5,-3.95,52,13,5,1,0,2.1,0.0
2024-01-19 14:00:00,789,1,6,-4.45,47,14,5,1,0,2.6,0.0
2024-01-19 15:00:00,796,1,6,-4.41,47,15,5,1,0,2.6,0.0
2024-01-19 16:00:00,815,1,9,-4.45,37,16,5,1,0,3.1,0.0
2024-01-19 17:00:00,866,1,10,-5.05,34,17,5,1,0,3.6,0.0
2024-01-19 18:00:00,936,1,10,-5.01,34,18,5,1,0,5.7,0.0
2024-01-19 19:00:00,977,1,12,-5.65,28,19,5,1,0,3.6,0.0
2024-01-19 20:00:00,974,1,13,-5.65,27,20,5,1,0,2.6,0.0
2024-01-19 21:00:00,973,1,13,-5.61,27,21,5,1,0,3.6,0.0
2024-01-19 22:00:00,946,1,14,-5.65,24,22,5,1,0,3.1,0.0
2024-01-19 23:00:00,908,1,13,-6.15,25,23,5,1,0,3.1,0.0
2024-01-20 00:00:00,863,1,13,-6.11,25,0,6,1,0,3.1,0.0
2024-01-20 01:00:00,817,1,10,-7.85,28,1,6,1,0,3.6,0.0
2024-01-20 02:00:00,806,1,8,-8.95,28,2,6,1,0,3.6,0.0
2024-01-20 03:00:00,798,1,8,-8.91,29,3,6,1,0,3.6,0.0
2024-01-20 04:00:00,796,1,7,-9.45,30,4,6,1,0,0.0,0.0
2024-01-20 05:00:00,801,1,6,-9.45,33,5,6,1,0,2.1,0.0
2024-01-20 06:00:00,833,1,6,-9.41,33,6,6,1,0,2.6,0.0
2024-01-20 07:00:00,876,1,3,-10.05,37,7,6,1,0,2.6,0.0
2024-01-20 08:00:00,889,1,3,-10.05,37,8,6,1,0,0.0,0.0
2024-01-20 09:00:00,907,1,3,-10.01,37,9,6,1,0,2.1,0.0
2024-01-20 10:00:00,881,1,2,-10.05,41,10,6,1,0,2.6,0.0
2024-01-20 11:00:00,823,1,1,-10.05,43,11,6,1,0,2.6,0.0
2024-01-20 12:00:00,808,1,1,-10.01,43,12,6,1,0,2.6,0.0
2024-01-20 13:00:00,801,1,1,-10.65,41,13,6,1,0,2.6,0.0
2024-01-20 14:00:00,805,1,1,-10.65,41,14,6,1,0,2.1,0.0
2024-01-20 15:00:00,791,1,1,-10.61,41,15,6,1,0,2.1,0.0
2024-01-20 16:00:00,838,1,5,-10.65,31,16,6,1,0,3.1,0.0
2024-01-20 17:00:00,867,1,7,-10.65,28,17,6,1,0,3.6,0.0
2024-01-20 18:00:00,938,1,7,-10.61,28,18,6,1,0,3.6,0.0
2024-01-20 19:00:00,974,1,10,-9.45,24,19,6,1,0,4.1,0.0
2024-01-20 20:00:00,970,1,11,-10.05,22,20,6,1,0,4.1,0.0
2024-01-20 21:00:00,953,1,11,-10.01,22,21,6,1,0,4.1,0.0
2024-01-20 22:00:00,926,1,12,-9.45,21,22,6,1,0,4.1,0.0
2024-01-20 23:00:00,881,1,13,-9.45,20,23,6,1,0,0.0,0.0
2024-01-21 00:00:00,836,1,13,-9.41,20,0,7,1,0,3.1,0.0
2024-01-21 01:00:00,796,1,9,-10.05,25,1,7,1,0,2.6,0.0
2024-01-21 02:00:00,772,1,8,-10.65,25,2,7,1,0,3.1,0.0
2024-01-21 03:00:00,749,1,8,-10.61,25,3,7,1,0,3.1,0.0
2024-01-21 04:00:00,737,1,7,-10.65,27,4,7,1,0,2.6,0.0
2024-01-21 05:00:00,744,1,7,-10.65,27,5,7,1,0,1.5,0.0
2024-01-21 06:00:00,755,1,7,-10.61,27,6,7,1,0,1.5,0.0
2024-01-21 07:00:00,782,1,8,-7.85,32,7,7,1,0,1.5,0.0
2024-01-21 08:00:00,791,1,8,-8.95,28,8,7,1,0,0.0,0.0
2024-01-21 09:00:00,815,1,8,-8.91,29,9,7,1,0,0.0,0.0
2024-01-21 10:00:00,821,1,8,-8.95,29,10,7,1,0,2.6,0.0
2024-01-21 11:00:00,788,1,7,-6.15,38,11,7,1,0,3.1,0.0
2024-01-21 12:00:00,801,1,7,-6.11,38,12,7,1,0,3.1,0.0
2024-01-21 13:00:00,788,1,6,-3.35,51,13,7,1,0,0.0,0.0
2024-01-21 14:00:00,779,1,6,-4.45,48,14,7,1,0,2.6,0.0
2024-01-21 15:00:00,789,1,6,-4.41,48,15,7,1,0,2.6,0.0
2024-01-21 16:00:00,800,1,9,-6.75,31,16,7,1,0,1.5,0.0
2024-01-21 17:00:00,833,1,12,-7.25,26,17,7,1,0,1.5,0.0
2024-01-21 18:00:00,904,1,12,-7.209999999999999,26,18,7,1,0,1.5,0.0
2024-01-21 19:00:00,954,1,14,-5.05,26,19,7,1,0,2.1,0.0
2024-01-21 20:00:00,954,1,17,-3.35,25,20,7,1,0,2.1,0.0
2024-01-21 21:00:00,946,1,17,-3.31,25,21,7,1,0,4.6,0.0
2024-01-21 22:00:00,908,1,16,0.05,33,22,7,1,0,5.7,0.0
2024-01-21 23:00:00,854,1,14,0.05,37,23,7,1,0,5.1,0.0
2024-01-22 00:00:00,800,1,14,0.01,37,0,1,1,0,5.1,0.0
2024-01-22 01:00:00,765,1,12,0.05,43,1,1,1,0,3.6,0.0
2024-01-22 02:00:00,748,1,12,1.15,48,2,1,1,0,3.1,0.0
2024-01-22 03:00:00,748,1,12,1.11,48,3,1,1,0,4.1,0.0
2024-01-22 04:00:00,750,1,11,1.75,54,4,1,1,0,1.5,0.0
2024-01-22 05:00:00,773,1,10,1.75,56,5,1,1,0,2.1,0.0
2024-01-22 06:00:00,834,1,10,1.7100000000000002,56,6,1,1,0,2.1,0.0
2024-01-22 07:00:00,928,1,8,0.65,58,7,1,1,0,2.6,0.0
2024-01-22 08:00:00,959,1,5,-0.65,67,8,1,1,0,2.1,0.0
2024-01-22 09:00:00,935,1,5,-0.61,67,9,1,1,0,2.1,0.0
2024-01-22 10:00:00,867,1,4,-1.15,67,10,1,1,0,3.6,0.0
2024-01-22 11:00:00,839,1,5,0.05,70,11,1,1,0,0.0,0.0
2024-01-22 12:00:00,818,1,5,0.01,70,12,1,1,0,0.0,0.0
2024-01-22 13:00:00,826,1,4,0.05,73,13,1,1,0,1.5,0.0
2024-01-22 14:00:00,843,1,6,-0.65,64,14,1,1,0,0.0,0.0
2024-01-22 15:00:00,858,1,6,-0.61,64,15,1,1,0,0.0,0.0
2024-01-22 16:00:00,882,1,12,2.85,54,16,1,1,0,2.6,0.0
2024-01-22 17:00:00,869,1,15,3.35,45,17,1,1,0,5.1,0.0
2024-01-22 18:00:00,969,1,15,3.31,45,18,1,1,0,8.8,0.0
2024-01-22 19:00:00,1009,1,17,1.15,35,19,1,1,0,7.2,0.0
2024-01-22 20:00:00,1006,1,17,0.05,32,20,1,1,0,6.2,0.0
2024-01-22 21:00:00,989,1,17,0.01,32,21,1,1,0,7.2,0.0
2024-01-22 22:00:00,951,1,16,0.05,33,22,1,1,0,4.1,0.0
2024-01-22 23:00:00,874,1,16,0.05,33,23,1,1,0,4.6,0.0
2024-01-23 00:00:00,814,1,16,0.01,33,0,2,1,0,4.6,0.0
2024-01-23 01:00:00,770,1,14,-0.65,37,1,2,1,0,2.6,0.0
2024-01-23 02:00:00,753,1,14,0.65,40,2,2,1,0,3.1,0.0
2024-01-23 03:00:00,753,1,14,0.61,40,3,2,1,0,3.1,0.0
2024-01-23 04:00:00,740,1,11,0.05,48,4,2,1,0,2.1,0.0
2024-01-23 05:00:00,777,1,8,0.05,56,5,2,1,0,2.1,0.0
2024-01-23 06:00:00,826,1,8,0.01,56,6,2,1,0,3.1,0.0
2024-01-23 07:00:00,926,1,10,1.75,56,7,2,1,0,2.6,0.0
2024-01-23 08:00:00,961,1,11,1.75,52,8,2,1,0,3.6,0.0
2024-01-23 09:00:00,979,1,11,1.7100000000000002,52,9,2,1,0,3.6,0.0
2024-01-23 10:00:00,929,1,10,1.75,56,10,2,1,0,1.5,0.0
2024-01-23 11:00:00,881,1,10,3.35,63,11,2,1,0,3.1,0.0
2024-01-23 12:00:00,835,1,10,3.31,63,12,2,1,0,3.1,0.0
2024-01-23 13:00:00,813,1,9,5.65,77,13,2,1,0,2.6,0.0
2024-01-23 14:00:00,841,1,9,6.15,83,14,2,1,0,0.0,0.5
2024-01-23 15:00:00,867,1,9,6.11,83,15,2,1,0,2.1,1.0
2024-01-23 16:00:00,874,1,10,6.75,80,16,2,1,0,2.6,0.8
2024-01-23 17:00:00,900,1,12,6.75,71,17,2,1,0,2.1,0.0
2024-01-23 18:00:00,966,1,12,6.709999999999999,71,18,2,1,0,2.1,2.0
2024-01-23 19:00:00,999,1,13,6.15,62,19,2,1,0,2.6,0.0
2024-01-23 20:00:00,1005,1,14,5.05,53,20,2,1,0,2.6,0.0
2024-01-23 21:00:00,989,1,14,5.01,53,21,2,1,0,2.6,0.0
2024-01-23 22:00:00,942,1,12,7.25,72,22,2,1,0,7.7,0.0
2024-01-23 23:00:00,879,1,13,3.95,55,23,2,1,0,7.2,0.0
2024-01-24 00:00:00,836,1,13,3.91,55,0,3,1,0,8.2,0.0
2024-01-24 01:00:00,802,1,11,5.05,68,1,3,1,0,5.1,0.0
2024-01-24 02:00:00,779,1,11,5.05,68,2,3,1,0,2.6,0.0
2024-01-24 03:00:00,772,1,11,5.01,68,3,3,1,0,3.1,0.0
2024-01-24 04:00:00,777,1,9,4.45,71,4,3,1,0,2.1,0.0
2024-01-24 05:00:00,798,1,8,3.95,76,5,3,1,0,2.6,0.0
2024-01-24 06:00:00,847,1,8,3.91,76,6,3,1,0,3.1,0.0
2024-01-24 07:00:00,946,1,9,3.35,68,7,3,1,0,3.6,0.0
2024-01-24 08:00:00,967,1,9,2.85,66,8,3,1,0,3.6,0.0
2024-01-24 09:00:00,975,1,9,2.81,66,9,3,1,0,5.1,0.0
2024-01-24 10:00:00,903,1,8,3.35,73,10,3,1,0,5.1,0.0
2024-01-24 11:00:00,860,1,8,3.35,73,11,3,1,0,2.6,0.0
2024-01-24 12:00:00,859,1,8,3.31,73,12,3,1,0,6.2,0.0
2024-01-24 13:00:00,859,1,8,3.35,73,13,3,1,0,2.1,0.0
2024-01-24 14:00:00,884,1,8,4.45,79,14,3,1,0,3.6,0.0
2024-01-24 15:00:00,887,1,8,4.41,79,15,3,1,0,4.6,0.0
2024-01-24 16:00:00,880,1,11,3.95,63,16,3,1,0,5.7,0.0
2024-01-24 17:00:00,911,1,12,3.95,59,17,3,1,0,8.8,0.0
2024-01-24 18:00:00,972,1,12,3.91,59,18,3,1,0,8.8,0.0
2024-01-24 19:00:00,1023,1,12,2.85,53,19,3,1,0,6.2,0.0
2024-01-24 20:00:00,1028,1,13,2.85,51,20,3,1,0,6.2,0.0
2024-01-24 21:00:00,1011,1,13,2.81,51,21,3,1,0,6.2,0.0
2024-01-24 22:00:00,979,1,12,3.95,57,22,3,1,0,4.1,0.0
2024-01-24 23:00:00,910,1,12,2.25,50,23,3,1,0,5.1,0.0
2024-01-25 00:00:00,850,1,12,2.21,50,0,4,1,0,5.1,0.0
2024-01-25 01:00:00,819,1,12,1.75,50,1,4,1,0,3.1,0.0
2024-01-25 02:00:00,796,1,11,1.75,54,2,4,1,0,2.1,0.0
2024-01-25 03:00:00,796,1,11,1.7100000000000002,54,3,4,1,0,3.6,0.0
2024-01-25 04:00:00,790,1,11,0.65,48,4,4,1,0,4.1,0.0
2024-01-25 05:00:00,824,1,9,0.65,54,5,4,1,0,2.6,0.0
2024-01-25 06:00:00,882,1,9,0.61,54,6,4,1,0,2.6,0.0
2024-01-25 07:00:00,965,1,8,1.15,60,7,4,1,0,0.0,0.0
2024-01-25 08:00:00,993,1,7,1.75,70,8,4,1,0,3.6,0.0
2024-01-25 09:00:00,946,1,7,1.7100000000000002,70,9,4,1,0,3.6,0.0
2024-01-25 10:00:00,886,1,7,2.25,73,10,4,1,0,5.1,0.0
2024-01-25 11:00:00,839,1,7,2.25,73,11,4,1,0,5.7,0.0
2024-01-25 12:00:00,820,1,7,2.21,73,12,4,1,0,5.7,0.0
2024-01-25 13:00:00,812,1,7,2.25,73,13,4,1,0,4.6,0.0
2024-01-25 14:00:00,804,1,8,2.25,68,14,4,1,0,2.6,0.0
2024-01-25 15:00:00,818,1,8,2.21,68,15,4,1,0,5.1,0.0
2024-01-25 16:00:00,833,1,11,3.35,59,16,4,1,0,7.7,0.0
2024-01-25 17:00:00,883,1,12,2.25,50,17,4,1,0,8.2,0.0
2024-01-25 18:00:00,948,1,12,2.21,50,18,4,1,0,8.2,0.0
2024-01-25 19:00:00,990,1,15,1.15,39,19,4,1,0,8.2,0.0
2024-01-25 20:00:00,1003,1,16,1.75,39,20,4,1,0,9.3,0.0
2024-01-25 21:00:00,988,1,16,1.7100000000000002,39,21,4,1,0,10.3,0.0
2024-01-25 22:00:00,953,1,16,0.65,36,22,4,1,0,6.7,0.0
2024-01-25 23:00:00,891,1,14,0.05,37,23,4,1,0,7.2,0.0
2024-01-26 00:00:00,835,1,14,0.01,37,0,5,1,0,7.2,0.0
2024-01-26 01:00:00,796,1,12,0.65,45,1,5,1,0,2.6,0.0
2024-01-26 02:00:00,781,1,13,1.15,45,2,5,1,0,2.6,0.0
2024-01-26 03:00:00,758,1,13,1.11,45,3,5,1,0,3.6,0.0
2024-01-26 04:00:00,756,1,12,1.15,47,4,5,1,0,2.1,0.0
2024-01-26 05:00:00,792,1,9,1.15,56,5,5,1,0,1.5,0.0
2024-01-26 06:00:00,826,1,9,1.11,56,6,5,1,0,2.6,0.0
2024-01-26 07:00:00,927,1,8,3.95,74,7,5,1,0,3.6,0.3
2024-01-26 08:00:00,951,1,8,3.95,74,8,5,1,0,9.3,1.0
2024-01-26 09:00:00,906,1,8,4.41,79,9,5,1,0,5.1,1.3
2024-01-26 10:00:00,875,1,8,4.45,79,10,5,1,0,1.5,0.0
2024-01-26 11:00:00,835,1,7,4.45,82,11,5,1,0,3.1,0.0
2024-01-26 12:00:00,810,1,7,4.41,82,12,5,1,0,3.1,4.0
2024-01-26 13:00:00,783,1,8,2.85,68,13,5,1,0,3.1,0.0
2024-01-26 14:00:00,784,1,9,1.15,58,14,5,1,0,10.8,0.0
2024-01-26 15:00:00,810,1,9,1.11,58,15,5,1,0,10.8,0.0
2024-01-26 16:00:00,828,1,9,1.15,58,16,5,1,0,9.3,0.0
2024-01-26 17:00:00,865,1,11,2.25,56,17,5,1,0,9.3,0.0
2024-01-26 18:00:00,926,1,11,2.21,56,18,5,1,0,9.3,0.0
2024-01-26 19:00:00,978,1,14,0.05,39,19,5,1,0,6.7,0.0
2024-01-26 20:00:00,970,1,14,-1.15,34,20,5,1,0,7.2,0.0
2024-01-26 21:00:00,963,1,14,-1.11,34,21,5,1,0,7.2,0.0
2024-01-26 22:00:00,943,1,16,-1.75,30,22,5,1,0,4.6,0.0
2024-01-26 23:00:00,901,1,14,-1.15,34,23,5,1,0,4.1,0.0
2024-01-27 00:00:00,849,1,14,-1.11,34,0,6,1,0,4.6,0.0
2024-01-27 01:00:00,810,1,12,1.15,48,1,6,1,0,3.1,0.0
2024-01-27 02:00:00,783,1,11,0.65,50,2,6,1,0,2.1,0.0
2024-01-27 03:00:00,779,1,11,0.61,50,3,6,1,0,2.1,0.0
2024-01-27 04:00:00,773,1,9,1.15,58,4,6,1,0,3.1,0.0
2024-01-27 05:00:00,793,1,8,1.15,63,5,6,1,0,3.1,0.0
2024-01-27 06:00:00,820,1,8,1.11,63,6,6,1,0,3.6,0.0
2024-01-27 07:00:00,854,1,7,1.75,70,7,6,1,0,2.1,0.0
2024-01-27 08:00:00,857,1,5,1.15,76,8,6,1,0,1.5,0.0
2024-01-27 09:00:00,834,1,5,1.11,76,9,6,1,0,1.5,0.0
2024-01-27 10:00:00,795,1,4,0.65,76,10,6,1,0,2.1,0.0
2024-01-27 11:00:00,768,1,5,0.05,70,11,6,1,0,2.6,0.0
2024-01-27 12:00:00,745,1,5,0.01,70,12,6,1,0,3.1,0.0
2024-01-27 13:00:00,728,1,3,-1.15,75,13,6,1,0,1.5,0.0
2024-01-27 14:00:00,719,1,5,-0.65,67,14,6,1,0,0.0,0.0
2024-01-27 15:00:00,720,1,5,-0.61,67,15,6,1,0,0.0,0.0
2024-01-27 16:00:00,754,1,9,1.15,58,16,6,1,0,0.0,0.0
2024-01-27 17:00:00,796,1,10,0.05,50,17,6,1,0,2.1,0.0
2024-01-27 18:00:00,863,1,10,0.01,50,18,6,1,0,2.1,0.0
2024-01-27 19:00:00,916,1,13,-1.15,38,19,6,1,0,1.5,0.0
2024-01-27 20:00:00,911,1,13,-1.15,37,20,6,1,0,1.5,0.0
2024-01-27 21:00:00,901,1,13,-1.11,37,21,6,1,0,1.5,0.0
2024-01-27 22:00:00,887,1,15,-2.25,30,22,6,1,0,0.0,0.0
2024-01-27 23:00:00,855,1,15,-2.25,30,23,6,1,0,0.0,0.0
2024-01-28 00:00:00,819,1,15,-2.21,30,0,7,1,0,0.0,0.0
2024-01-28 01:00:00,789,1,12,-2.85,35,1,7,1,0,0.0,0.0
2024-01-28 02:00:00,770,1,11,-0.65,44,2,7,1,0,0.0,0.0
2024-01-28 03:00:00,758,1,11,-0.61,44,3,7,1,0,0.0,0.0
2024-01-28 04:00:00,758,1,7,0.05,60,4,7,1,0,3.1,0.0
2024-01-28 05:00:00,763,1,6,0.05,65,5,7,1,0,2.1,0.0
2024-01-28 06:00:00,786,1,6,0.01,65,6,7,1,0,2.1,0.0
2024-01-28 07:00:00,816,1,6,-0.65,62,7,7,1,0,2.1,0.0
2024-01-28 08:00:00,816,1,4,-1.15,69,8,7,1,0,1.5,0.0
2024-01-28 09:00:00,789,1,4,-1.11,70,9,7,1,0,1.5,0.0
2024-01-28 10:00:00,750,1,4,-1.75,66,10,7,1,0,2.6,0.0
2024-01-28 11:00:00,725,1,3,-2.25,67,11,7,1,0,3.6,0.0
2024-01-28 12:00:00,701,1,3,-2.21,67,12,7,1,0,4.1,0.0
